,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
0,0.017699115044247787,0.015748031496062992,0.034482758620689655,0.0196078431372549,0.014388489208633094,0.018867924528301886,0.03125,0.03508771929824561,0.01904761904761905,0.014184397163120567,0.015384615384615385,0.017391304347826087,0.022988505747126436,0.017094017094017096,0.02247191011235955,0.020202020202020204,0.014598540145985401,0.014705882352941176,0.017699115044247787,0.017857142857142856,0.029411764705882353,0.020202020202020204,0.013422818791946308,0.023529411764705882,0.024096385542168676,0.023809523809523808,0.017857142857142856,0.02197802197802198,0.021505376344086023,0.016,0.023809523809523808,0.018518518518518517,0.0196078431372549,0.013333333333333334,0.015037593984962405,0.019801980198019802,0.02197802197802198,0.02,0.016260162601626018,0.016,0.017699115044247787,0.019417475728155338,0.02247191011235955,0.01834862385321101,0.015267175572519083,0.022222222222222223,0.023809523809523808,0.015037593984962405,0.038461538461538464,0.01639344262295082,0.03636363636363636,0.02631578947368421,0.018867924528301886,0.020202020202020204,0.022222222222222223,0.01639344262295082,0.018518518518518517,0.014084507042253521,0.015748031496062992,0.016666666666666666,0.012738853503184714,0.025974025974025976,0.014184397163120567,0.017391304347826087,0.018867924528301886,0.019801980198019802,0.013333333333333334,0.017699115044247787,0.018867924528301886,0.01818181818181818,0.015625,0.02564102564102564,0.015384615384615385,0.019801980198019802,0.013605442176870748,0.019417475728155338,0.01652892561983471,0.015625,0.015267175572519083,0.021739130434782608,0.019230769230769232,0.015384615384615385,0.018867924528301886,0.023809523809523808,0.020202020202020204,0.025974025974025976,0.02631578947368421,0.019801980198019802,0.03333333333333333,0.013888888888888888,0.01694915254237288,0.0196078431372549,0.014388489208633094,0.034482758620689655,0.013513513513513514,0.025974025974025976,0.028985507246376812,0.014705882352941176,0.028985507246376812,0.0273972602739726
1,0.25,0.25,0.6666666666666666,0.125,0.125,0.08333333333333333,0.6666666666666666,0.4,0.2857142857142857,0.2,0.2,0.25,0.4,0.2857142857142857,0.2,0.25,0.15384615384615385,0.125,0.4,0.25,0.5,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.125,0.2857142857142857,0.3333333333333333,0.6666666666666666,0.5,0.13333333333333333,0.3333333333333333,0.18181818181818182,0.5,0.08333333333333333,0.16666666666666666,0.2857142857142857,0.2,0.4,0.2,0.2857142857142857,0.2222222222222222,0.25,0.2,0.4,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.08333333333333333,0.5,0.2,0.5,0.5,0.16666666666666666,0.4,0.18181818181818182,0.2857142857142857,0.2,0.16666666666666666,0.15384615384615385,0.2222222222222222,0.13333333333333333,0.4,0.16666666666666666,0.08333333333333333,0.2857142857142857,0.11764705882352941,0.15384615384615385,0.3333333333333333,0.25,0.25,0.25,0.5,0.1,0.25,0.2222222222222222,0.2857142857142857,0.125,0.2857142857142857,0.16666666666666666,0.2222222222222222,0.25,0.125,0.14285714285714285,0.5,0.3333333333333333,0.6666666666666666,0.25,0.18181818181818182,0.4,0.15384615384615385,0.25,0.3333333333333333,0.14285714285714285,0.18181818181818182,0.10526315789473684,0.2857142857142857,0.2857142857142857,0.125,0.6666666666666666,0.6666666666666666
2,1.0,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,1.0,0.6666666666666666,1.0,1.0,0.5,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.5,0.6666666666666666,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,0.5,1.0,0.6666666666666666,1.0,1.0,0.5,0.6666666666666666,1.0,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,1.0,0.5,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.5,1.0,1.0,0.6666666666666666,1.0,1.0
3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
